stay_date,occ_forecast
2025-07-20,0.8188750404631157
2025-07-21,0.8150403082312346
2025-07-22,0.8392115849740552
2025-07-23,0.8284615102444473
2025-07-24,0.8491198104730384
2025-07-25,0.8363695812981526
2025-07-26,0.8122315223635692
2025-07-27,0.8226311271337063
2025-07-28,0.8205203827347196
2025-07-29,0.8274818190387966
2025-07-30,0.8257447311612606
2025-07-31,0.830248116091925
2025-08-01,0.826614177781356
2025-08-02,0.8344766864349027
2025-08-03,0.8200430153974602
2025-08-04,0.825296365665763
2025-08-05,0.8279369110852135
2025-08-06,0.8082521847677339
2025-08-07,0.800381552506547
2025-08-08,0.8144377528206829
2025-08-09,0.8074873619257326
2025-08-10,0.8062998919250598
2025-08-11,0.8174250565583306
2025-08-12,0.7979278107120479
2025-08-13,0.8068191560847565
2025-08-14,0.8073412134625036
2025-08-15,0.8035162702897879
2025-08-16,0.7996205706075536
2025-08-17,0.7876946040625618
2025-08-18,0.7943319996843426
2025-08-19,0.7997552508766373
2025-08-20,0.7949631924594588
2025-08-21,0.7715053891580594
2025-08-22,0.784678099379196
2025-08-23,0.7806002272544736
2025-08-24,0.8022041104533241
2025-08-25,0.8108549753720561
2025-08-26,0.8249501461246204
2025-08-27,0.8201455606212207
2025-08-28,0.8229118596908483
2025-08-29,0.8330876580381303
2025-08-30,0.8185253643674401
2025-08-31,0.8170557295793622
2025-09-01,0.8207847316564714
2025-09-02,0.8472738317450589
2025-09-03,0.8382790638490284
2025-09-04,0.8222021655423086
2025-09-05,0.8228257763293378
2025-09-06,0.8227076496842984
2025-09-07,0.8437929802283932
2025-09-08,0.8521207735687076
2025-09-09,0.8834366504583046
2025-09-10,0.8689126531249443
2025-09-11,0.8648645579937518
2025-09-12,0.8274972168781004
2025-09-13,0.8201029079884876
2025-09-14,0.7987443941127587
2025-09-15,0.7868733035673108
2025-09-16,0.8473390604540364
2025-09-17,0.8734675388215072
2025-09-18,0.8774990597341203
2025-09-19,0.8699691712168459
2025-09-20,0.8611751765948565
2025-09-21,0.8525433582500892
2025-09-22,0.8594652971828383
2025-09-23,0.8558451168894894
2025-09-24,0.8628711924419731
2025-09-25,0.8441389456796792
2025-09-26,0.8522313838614173
2025-09-27,0.8315555046420794
2025-09-28,0.803179663339085
2025-09-29,0.8029883570731722
2025-09-30,0.8422144381513803
2025-10-01,0.8516345625074075
2025-10-02,0.8268313770935519
2025-10-03,0.8261882515740644
2025-10-04,0.8190941890127674
2025-10-05,0.8378607042562755
2025-10-06,0.8487713180669678
2025-10-07,0.8799613011470118
2025-10-08,0.8925116188230592
2025-10-09,0.8912884324455785
2025-10-10,0.8732134214559975
2025-10-11,0.8838890563097355
2025-10-12,0.8493089262985067
2025-10-13,0.8663993600796556
2025-10-14,0.877358744460208
2025-10-15,0.8991352103535937
2025-10-16,0.892307363298123
2025-10-17,0.896890715050761
2025-10-18,0.8801555505391281
2025-10-19,0.8768765382334444
2025-10-20,0.8772815669539181
2025-10-21,0.90290687924199
2025-10-22,0.905673605586129
2025-10-23,0.905069933189196
2025-10-24,0.9078772634578444
2025-10-25,0.8774824318933732
2025-10-26,0.8844720478643378
2025-10-27,0.8577776484809938
2025-10-28,0.8257286198623652
2025-10-29,0.8332938755421243
2025-10-30,0.7953102523634391
2025-10-31,0.8510182628306003
2025-11-01,0.9026314674603128
2025-11-02,0.8925677310213678
2025-11-03,0.9105305448492402
2025-11-04,0.9118908645268945
2025-11-05,0.8974890865095481
2025-11-06,0.8866743965267092
2025-11-07,0.8927279958056054
2025-11-08,0.895241622510149
2025-11-09,0.888633926573646
2025-11-10,0.896246504865239
2025-11-11,0.8920516784168164
2025-11-12,0.9132869137609588
2025-11-13,0.9089746162329924
2025-11-14,0.9011839892693995
2025-11-15,0.8666859031223376
2025-11-16,0.8779223928983071
2025-11-17,0.8636562380961362
2025-11-18,0.8619520088845114
2025-11-19,0.8862113389739583
2025-11-20,0.8473623723810034
2025-11-21,0.8652068788187899
2025-11-22,0.8578111232924125
2025-11-23,0.8601425426323372
2025-11-24,0.8330460662437161
2025-11-25,0.849316736020323
2025-11-26,0.8281459858847094
2025-11-27,0.8529516853488992
2025-11-28,0.8909138984496752
2025-11-29,0.8721931425849268
2025-11-30,0.8900316321546923
2025-12-01,0.9004536662860209
2025-12-02,0.9094338873012477
2025-12-03,0.9341927182916413
2025-12-04,0.9313530741084148
2025-12-05,0.9618662748040913
2025-12-06,0.9386431168504252
2025-12-07,0.9367565504442767
2025-12-08,0.9363750864109714
2025-12-09,0.9530193218107874
2025-12-10,0.9392135915772226
2025-12-11,0.9142653570917544
2025-12-12,0.948106981149181
2025-12-13,0.9135088492708601
2025-12-14,0.9067846871259158
2025-12-15,0.9179557948734443
2025-12-16,0.9046676383536786
2025-12-17,0.8760155494719902
2025-12-18,0.8604429801667197
2025-12-19,0.8770782291572978
2025-12-20,0.873077349880728
2025-12-21,0.8679169366620467
2025-12-22,0.8397260402374527
2025-12-23,0.837063091968329
2025-12-24,0.8605060698042448
2025-12-25,0.8952144505006603
2025-12-26,0.9438957330512794
2025-12-27,0.9168605852477885
2025-12-28,0.9160065392630038
2025-12-29,0.9178663769843167
2025-12-30,0.9014322803799835
2025-12-31,0.8067613746968406
