stay_date,occ,adr,revpar
2023-05-24,0.8204095800069418,357.5842145069989,293.3655152407992
2023-05-25,0.7219715376605341,323.3430912784843,233.44450880223786
2023-05-26,0.8310656022214505,318.4753505886719,264.67390902966235
2023-05-27,0.9112113849357858,320.9651633697014,292.4671110302465
2023-05-28,0.805623047552933,300.7053348091981,242.25514824441126
2023-05-29,0.5959041999305786,286.2145808875527,170.55647083226327
2023-05-30,0.7146476917736901,306.02204374997615,218.69794719778753
2023-05-31,0.7688302672683096,317.6420691475896,244.21283691840023
2023-06-01,0.7771954182575502,318.3882815722533,247.4499136648498
2023-06-02,0.8076709475876428,317.97959334177705,256.8228794678865
2023-06-03,0.8182228392919131,322.61289180285803,263.9692363231091
2023-06-04,0.7166261714682403,343.05421689456006,245.84163005918384
2023-06-05,0.8708781673030198,388.5659047783942,338.39356302984766
2023-06-06,0.9629295383547385,412.53038665510337,397.2376947791002
2023-06-07,0.9501214855952795,403.6900019793249,383.55454440055746
2023-06-08,0.8688302672683081,368.7011628704311,320.3387298788532
2023-06-09,0.8188823325234291,342.14222860174334,280.17422621215997
2023-06-10,0.8534189517528631,336.76673906953346,287.4031174419514
2023-06-11,0.7474835126692119,330.4888214175048,247.03494513106443
2023-06-12,0.8606386671294695,363.6655404340349,312.98462600006576
2023-06-13,0.9356820548420689,384.6374337759007,359.8983444046149
2023-06-14,0.9187434918431093,377.8357434913242,347.1341303183568
2023-06-15,0.7982992016660886,344.438073594471,274.96463917387155
2023-06-16,0.7483512669212082,317.0943554802556,237.29796265721316
2023-06-17,0.7827490454703231,307.16111558035834,240.43007002612498
2023-06-18,0.6273863241929885,298.20583307532735,187.09026146603753
2023-06-19,0.6885456438736554,330.6754614368241,227.68514850823604
2023-06-20,0.8737591114196466,359.37915984331636,314.01081536743504
2023-06-21,0.9213467545990977,365.2851136747109,336.55425398755733
2023-06-22,0.8620617841027416,344.1996129909092,296.72133246241657
2023-06-23,0.8620964942728215,330.6773780288047,285.07580833396116
2023-06-24,0.9078097882679624,328.4470437254372,298.16744122162737
2023-06-25,0.8242276987157241,309.017707072594,254.70095356285384
2023-06-26,0.8955223880597009,321.3830474566961,287.8057141403249
2023-06-27,0.8741409232905237,326.3405193635754,285.267602903585
2023-06-28,0.8158625477264844,313.91859735825454,256.1144266194298
2023-06-29,0.7391530718500515,290.4818480545022,214.71055030616537
2023-06-30,0.7624435959736203,279.13745078467906,212.82656174718014
2023-07-01,0.8457132939951408,271.27100740795504,229.41749724036183
2023-07-02,0.7648733078792082,259.72997034153025,198.66052157049495
2023-07-03,0.7208608122179799,255.97259397816737,184.52061200064492
2023-07-04,0.6744533148212424,257.34058405644015,173.56420995490066
2023-07-05,0.6935439083651507,260.678962728376,180.7923066392114
2023-07-06,0.7516834432488726,265.5876456221658,199.63783594563077
2023-07-07,0.7894133981256508,271.9079843217304,214.64780588091338
2023-07-08,0.8289482818465801,279.26292292729096,231.49452014403204
2023-07-09,0.7365498090940648,285.3602631879489,210.18204737411574
2023-07-10,0.826483859770912,306.85452051877104,253.61030850650667
2023-07-11,0.8883026726830966,322.83848678729714,286.77829065812244
2023-07-12,0.8859423811176674,323.41818633706396,286.5298781002159
2023-07-13,0.823116973273169,309.69521781492585,254.9153903249966
2023-07-14,0.8148906629642485,298.66880786627695,243.3824228488922
2023-07-15,0.849878514404721,296.899698309561,252.32867452653943
2023-07-16,0.7870878167303017,297.82578055846574,234.41504338576084
2023-07-17,0.901353696633113,319.5026594067834,287.9849031404148
2023-07-18,0.9599097535577926,334.5074457920416,321.09695985348526
2023-07-19,0.9405067684831658,328.0093716505579,308.4950341632599
2023-07-20,0.8774383894481086,306.618102675012,269.0384941867972
2023-07-21,0.8898993405067687,296.62175550803926,263.9635046065641
2023-07-22,0.904477611940298,293.33717203943075,265.3169048595448
2023-07-23,0.7985421728566474,286.874099439903,229.0810667030339
2023-07-24,0.8883373828531761,306.9496260206537,272.6748274469486
2023-07-25,0.9495314127039226,322.3493852372145,306.0808671485332
2023-07-26,0.9153766053453654,321.19866385661663,294.0177425625371
2023-07-27,0.8483165567511295,304.7605147432557,258.5333905007001
2023-07-28,0.8565775772301288,296.78403263268524,254.21854763309292
2023-07-29,0.8923637625824371,294.18522826537503,262.5202371910631
2023-07-30,0.7970149253731345,289.21608306690484,230.5095348622794
2023-07-31,0.8243665393960432,303.2265174297663,249.96979482669042
2023-08-01,0.8820895522388067,314.16403292140495,277.12081112917963
2023-08-02,0.8680319333564737,312.87774906164884,271.5878774222046
2023-08-03,0.8530371398819857,297.96026685439796,254.17117383594882
2023-08-04,0.8904547032280454,297.05083857999034,264.51031631138744
2023-08-05,0.908816383200277,292.8276260543436,266.126544011832
2023-08-06,0.7523082263103085,276.24343007125645,207.8202049067828
2023-08-07,0.7859076709475885,290.03664125462376,227.9420212178824
2023-08-08,0.8340506768483151,300.78767484876704,250.87216379524557
2023-08-09,0.8189170426935106,296.58546555575657,242.87889235879777
2023-08-10,0.7960083304408188,286.6670641450195,228.18937112244814
2023-08-11,0.8640402637972928,283.2266586179944,244.7192368267176
2023-08-12,0.89996528982992,282.2421279565779,254.0081184886551
2023-08-13,0.7784102742103443,268.2056339825107,208.77402109308517
2023-08-14,0.8038181187087812,278.55895021543586,223.9107313116648
2023-08-15,0.8347795904199933,289.0494328836007,241.29256719370346
2023-08-16,0.8005206525511973,288.03922345456596,230.58134712018932
2023-08-17,0.800069420340159,281.3999661292092,225.139507784737
2023-08-18,0.8799028115237763,283.54341308681876,249.49064636413942
2023-08-19,0.9022561610551901,284.48622932313873,256.6794531421613
2023-08-20,0.7607080874696278,266.8427001276446,202.98940006933216
2023-08-21,0.7939604304061094,275.57968153451776,218.79936256232418
2023-08-22,0.8045123221103782,283.7455366537377,228.276780581754
2023-08-23,0.797674418604651,283.7825493634295,226.36608007361932
2023-08-24,0.7736202707393273,277.56879815040287,214.73284877390415
2023-08-25,0.8282887886150643,281.03199416980766,232.77565001298578
2023-08-26,0.8756334606039579,280.0892934911066,245.255557337735
2023-08-27,0.7708087469628605,270.1753425763376,208.25351727152824
2023-08-28,0.834953141270393,281.9613672098391,235.42452926874978
2023-08-29,0.8848663658451926,291.590285523937,258.0184362673282
2023-08-30,0.7986115931968071,295.02828380036993,235.61300776393304
2023-08-31,0.7854564387365489,300.2686681485741,235.84795874814586
2023-09-01,0.9115931968066648,335.5990835144909,305.9298413863615
2023-09-02,0.957688302672683,345.5964156186386,330.97364468357716
2023-09-03,0.8694897604998266,328.79648989154384,285.88518124898206
2023-09-04,0.6634849010760158,318.1980581677103,211.11960714598342
2023-09-05,0.8238805970149244,371.46535688423035,306.043100000142
2023-09-06,0.9211384935786195,396.565254275836,365.29152092926546
2023-09-07,0.9229434224227706,402.2279719368611,371.2336610135764
2023-09-08,0.910274210343631,402.67852910712037,366.54788010531865
2023-09-09,0.9310308920513711,403.691408220699,375.84917190919157
2023-09-10,0.8827143353002433,408.3830057585936,360.4855334761122
2023-09-11,0.9206178410274211,443.9572476769869,408.7149628648637
2023-09-12,0.9513363415480727,472.78899295641025,449.78135088334926
2023-09-13,0.9122526900381809,466.8458623150312,425.8813937300816
2023-09-14,0.8054494967025339,437.5634668281938,352.4352741321846
2023-09-15,0.7703575147518222,431.95955330338234,332.7632879561009
2023-09-16,0.8372787226657414,486.45386098592667,407.2974673621146
2023-09-17,0.8484553974314474,582.0574002907559,493.84974289160846
2023-09-18,0.9331829225963211,645.4925166459819,602.3625931977515
2023-09-19,0.9650815688996873,675.4043610388693,651.820300393083
2023-09-20,0.9544255466851788,653.9588507099895,624.155033598493
2023-09-21,0.9135716765012158,570.0750728718926,520.8044400551272
2023-09-22,0.855605692467893,482.2916798537863,412.6515067128022
2023-09-23,0.8352308226310313,407.40766635657576,340.2794403171913
2023-09-24,0.6469975702880932,362.32788629744164,234.4252620820657
2023-09-25,0.7123915307185006,376.05385519193,267.89758153277234
2023-09-26,0.863103089205138,404.2123922711228,348.8769644642048
2023-09-27,0.8815341895175282,407.51906470591547,359.24198841847056
2023-09-28,0.8320721971537661,376.97245584907716,313.6682996047927
2023-09-29,0.8451232211037831,359.6378542973973,303.9383018546696
2023-09-30,0.8686914265879905,359.99881175785566,312.72788135591304
2023-10-01,0.7692467893092676,362.2024256853087,278.6230530384523
2023-10-02,0.867719541825754,392.5169708166381,340.5946460758464
2023-10-03,0.890524123568205,414.4995929785426,369.12188675659456
2023-10-04,0.8731343283582088,413.908946500841,361.3981100044656
2023-10-05,0.8228045817424519,390.3496778075011,321.1815033817013
2023-10-06,0.8487677889621664,382.2870200867592,324.4729087879737
2023-10-07,0.9179104477611939,386.0476816470455,354.35720031781045
2023-10-08,0.8182228392919125,368.3341326313224,301.3793998097245
2023-10-09,0.7664699757028801,387.2497229466062,296.81528573783265
2023-10-10,0.8729954876778909,418.0521282059608,364.9576215379424
2023-10-11,0.9344324887191949,430.6636753204657,402.42612993065796
2023-10-12,0.9287053106560228,414.0828815914677,384.56097118574485
2023-10-13,0.8899340506768486,398.37883956044664,354.5308943939706
2023-10-14,0.8893092676154114,398.2263730445699,354.1464041574081
2023-10-15,0.7482471364109685,373.1421493110424,279.2025446962215
2023-10-16,0.836515098923984,406.16805481209633,339.76571055090324
2023-10-17,0.9244012495661227,434.08162866713747,401.2655999535996
2023-10-18,0.9382506074279765,438.64215335477434,411.5562668286326
2023-10-19,0.9073585560569245,414.0571852198186,375.69832970604926
2023-10-20,0.8793474488024995,394.8351881236759,347.1973153740092
2023-10-21,0.8820201318986466,388.6649481800079,342.8103088581111
2023-10-22,0.7555362721277327,370.9727692369691,280.28338313020157
2023-10-23,0.8928497049635534,403.46252965922423,360.23140057008766
2023-10-24,0.9597709128774726,429.2734130383376,412.0041355058338
2023-10-25,0.9686220062478312,436.85361471280106,423.14602471973024
2023-10-26,0.9115584866365847,401.28530422945863,365.79502463290675
2023-10-27,0.8669212079139194,371.53669459744526,322.09304006476196
2023-10-28,0.8853175980562306,355.7015041350018,314.9088012657881
2023-10-29,0.6896563693162099,326.6572138917265,225.2812281435166
2023-10-30,0.6671641791044772,331.23530312266587,220.9883290982562
2023-10-31,0.7022908712252687,356.2977633594077,250.22466664529318
2023-11-01,0.8739673724401253,394.85641436304104,345.0916229519962
2023-11-02,0.8985768830267262,401.07402843786394,360.3958503366685
2023-11-03,0.8859423811176678,410.06453528608705,363.2935508032657
2023-11-04,0.9351266921207912,415.3986362146201,388.45035259486565
2023-11-05,0.8440819160013887,390.5529133975455,329.6586514405245
2023-11-06,0.8348143005900734,395.68258103714066,330.32147714419546
2023-11-07,0.8974661575841719,411.50040096640737,369.3076836996678
2023-11-08,0.9107254425546685,409.1744217805782,372.64555635816765
2023-11-09,0.8578965636931626,382.6833854497628,328.30276135981734
2023-11-10,0.8934050676848322,398.9971696543704,356.4660933611191
2023-11-11,0.9161749392572016,403.38894879072615,369.5748456553702
2023-11-12,0.6567511280805275,394.7150731479418,259.2295695602987
2023-11-13,0.8229087122526906,419.9010861279125,345.54026205902636
2023-11-14,0.9178410274210341,446.2698399753765,409.60476843002016
2023-11-15,0.934501909059354,443.17136953539546,414.1444908712757
2023-11-16,0.8424505380076367,414.04237544638704,348.8102219527685
2023-11-17,0.7985421728566457,380.49335754578715,303.8399924921339
2023-11-18,0.8594238111766745,363.0116629157113,311.980866844603
2023-11-19,0.6923637625824376,322.2907483268814,223.14243515710874
2023-11-20,0.7039916695591816,314.0753898453292,221.1064580646639
