stay_date,occ_forecast
2025-01-01,0.7591322234134293
2025-01-02,0.7447050883795617
2025-01-03,0.7148591717178738
2025-01-04,0.7051901265598591
2025-01-05,0.7468432727204181
2025-01-06,0.7381370703451104
2025-01-07,0.7089684942376391
2025-01-08,0.7166114439316296
2025-01-09,0.73216632626632
2025-01-10,0.7384407790441662
2025-01-11,0.7849685451257873
2025-01-12,0.854004808043787
2025-01-13,0.8520009170771744
2025-01-14,0.8344583891442834
2025-01-15,0.7870650455654089
2025-01-16,0.7836444133451843
2025-01-17,0.7372875773087122
2025-01-18,0.6760123891358616
2025-01-19,0.695982793572938
2025-01-20,0.7292862053333367
2025-01-21,0.7428496538295436
2025-01-22,0.7567873557649314
2025-01-23,0.7656410586690943
2025-01-24,0.7262992939253865
2025-01-25,0.6920083063642892
2025-01-26,0.7451289624710399
2025-01-27,0.7679518525230291
2025-01-28,0.744542157699291
2025-01-29,0.7267742588868116
2025-01-30,0.7400110599645822
2025-01-31,0.7095926400039254
2025-02-01,0.702375148720835
2025-02-02,0.7832566589701171
2025-02-03,0.7745226420391783
2025-02-04,0.7675805409040445
2025-02-05,0.7696338233128476
2025-02-06,0.819961379019031
2025-02-07,0.8082789663374573
2025-02-08,0.8145072924371793
2025-02-09,0.8514270223995373
2025-02-10,0.7936687627311189
2025-02-11,0.7912506782045817
2025-02-12,0.8259727732472709
2025-02-13,0.8632115729979166
2025-02-14,0.8131604531055672
2025-02-15,0.8171737059401353
2025-02-16,0.8375990636457677
2025-02-17,0.8644234483845353
2025-02-18,0.8318172101779734
2025-02-19,0.8205955689846915
2025-02-20,0.820037319243585
2025-02-21,0.8023016782146727
2025-02-22,0.791897777438391
2025-02-23,0.8366895625140846
2025-02-24,0.796700854435389
2025-02-25,0.7813251137167456
2025-02-26,0.8005705534018159
2025-02-27,0.805435412885212
2025-02-28,0.7892879323721359
2025-03-01,0.7835635488538186
2025-03-02,0.7847489362266334
2025-03-03,0.7951921532431133
2025-03-04,0.8117050421469254
2025-03-05,0.8172288886419358
2025-03-06,0.8164482516933278
2025-03-07,0.785297743272515
2025-03-08,0.7763860471599078
2025-03-09,0.8038534619418843
2025-03-10,0.7943470176025229
2025-03-11,0.8011913186720606
2025-03-12,0.7916198762125368
2025-03-13,0.8146037982064963
2025-03-14,0.8145317028812991
2025-03-15,0.7607268933213063
2025-03-16,0.7374838922781891
2025-03-17,0.7459855033925712
2025-03-18,0.7343262715087224
2025-03-19,0.7417088089382284
2025-03-20,0.7263194085936637
2025-03-21,0.7220966371756691
2025-03-22,0.7046122907186333
2025-03-23,0.6961301972774796
2025-03-24,0.7243231079781607
2025-03-25,0.709293407886654
2025-03-26,0.723282359887458
2025-03-27,0.725132304920347
2025-03-28,0.7507576374012813
2025-03-29,0.7043230448876202
2025-03-30,0.7072590877264772
2025-03-31,0.7338421400153516
2025-04-01,0.7447743457192195
2025-04-02,0.7497267179781691
2025-04-03,0.7725980099121118
2025-04-04,0.7499493928766566
2025-04-05,0.7417555961763598
2025-04-06,0.7344538822421709
2025-04-07,0.7261979860251226
2025-04-08,0.74424024083086
2025-04-09,0.7429969440581713
2025-04-10,0.7641969405882681
2025-04-11,0.785782424488265
2025-04-12,0.75963155900819
2025-04-13,0.7739659959381798
2025-04-14,0.755788079053888
2025-04-15,0.745038908943174
2025-04-16,0.765347123213337
2025-04-17,0.7746425753200926
2025-04-18,0.7854276921012053
2025-04-19,0.7576640444708611
2025-04-20,0.7474827541437783
2025-04-21,0.7444572795954264
2025-04-22,0.7518572153440979
2025-04-23,0.7653439949928736
2025-04-24,0.7891846957648619
2025-04-25,0.7958676714274572
2025-04-26,0.7737985303590847
2025-04-27,0.7697764277673211
2025-04-28,0.7624513863020319
2025-04-29,0.7694385599520034
2025-04-30,0.7644165308355139
2025-05-01,0.7754191488676134
2025-05-02,0.785395565201878
2025-05-03,0.7550970224054959
2025-05-04,0.7565129928098214
2025-05-05,0.7589434273389727
2025-05-06,0.75253792119986
2025-05-07,0.7649023355250132
2025-05-08,0.7867886408042473
2025-05-09,0.7912449418419953
2025-05-10,0.7614906618850494
2025-05-11,0.7681216077181886
2025-05-12,0.7680610288942923
2025-05-13,0.782858910603431
2025-05-14,0.8215815434233135
2025-05-15,0.8425915648308316
2025-05-16,0.8402097894686522
2025-05-17,0.8258485606115744
2025-05-18,0.8085299377356816
2025-05-19,0.8099016908622265
2025-05-20,0.8210035433541794
2025-05-21,0.8048207061288892
2025-05-22,0.7889996800083039
2025-05-23,0.7994253267985043
2025-05-24,0.776134702996444
2025-05-25,0.7711275987591222
2025-05-26,0.7790676812096027
2025-05-27,0.7776947825748983
2025-05-28,0.7741111334699926
2025-05-29,0.7568511418431151
2025-05-30,0.7608959450992305
2025-05-31,0.7541254993016564
2025-06-01,0.7558746798604444
2025-06-02,0.7743178720256984
2025-06-03,0.7775863436111582
2025-06-04,0.8167033131563081
2025-06-05,0.8296605103478122
2025-06-06,0.826896840754225
2025-06-07,0.790267139434868
2025-06-08,0.8030032572917658
2025-06-09,0.8195235550932148
2025-06-10,0.8351479064127559
2025-06-11,0.8317668724858824
2025-06-12,0.816279395537337
2025-06-13,0.8151953035087318
2025-06-14,0.7765416550945333
2025-06-15,0.7709735839755222
2025-06-16,0.7709311777768872
2025-06-17,0.7835150032987437
2025-06-18,0.7811009232458379
2025-06-19,0.8041010782827921
2025-06-20,0.8276506722684268
2025-06-21,0.836965974556947
2025-06-22,0.8246772261182028
2025-06-23,0.8141069033272977
2025-06-24,0.8382981363136652
2025-06-25,0.8409129079955286
2025-06-26,0.8122880919804445
2025-06-27,0.787893215736351
2025-06-28,0.7736531736125166
2025-06-29,0.7258034104560196
2025-06-30,0.7104902622032412
2025-07-01,0.7082078641423527
2025-07-02,0.7257899064028908
2025-07-03,0.7216059783192186
2025-07-04,0.6999429543859982
2025-07-05,0.7135308130436195
2025-07-06,0.7191887045929357
2025-07-07,0.7525901843564547
2025-07-08,0.7692611041665753
2025-07-09,0.7980600452120317
2025-07-10,0.8007020297851984
2025-07-11,0.7986014390546469
2025-07-12,0.7749475827205402
2025-07-13,0.771675164982648
2025-07-14,0.8015618331800904
2025-07-15,0.8035719333118286
2025-07-16,0.8026663278326243
2025-07-17,0.8154390941269459
2025-07-18,0.8174210043649136
2025-07-19,0.7942199807441296
2025-07-20,0.7852434977772987
2025-07-21,0.7783497788939362
2025-07-22,0.8012550394622217
2025-07-23,0.7894362205068444
2025-07-24,0.8090155993716145
2025-07-25,0.8001709328004056
2025-07-26,0.7734826806782034
2025-07-27,0.783829094507703
2025-07-28,0.7859875778574111
2025-07-29,0.7913063543062928
2025-07-30,0.7869579203103563
2025-07-31,0.7918192845641785
2025-08-01,0.7884958117206088
2025-08-02,0.7967597198960168
2025-08-03,0.7874450721449379
2025-08-04,0.7886737395659291
2025-08-05,0.79249911649404
2025-08-06,0.7726839684229796
2025-08-07,0.765172875551513
2025-08-08,0.77994312303313
2025-08-09,0.7730870456116374
2025-08-10,0.7720790944627215
2025-08-11,0.7836334265651308
2025-08-12,0.7643254068221468
2025-08-13,0.772878656641455
2025-08-14,0.7735646116303659
2025-08-15,0.7695929957995007
2025-08-16,0.7654794964708095
2025-08-17,0.753692377723924
2025-08-18,0.7618082665760809
2025-08-19,0.7658848397488779
2025-08-20,0.7599268551540365
2025-08-21,0.7358286369541467
2025-08-22,0.7486807103863891
2025-08-23,0.7435636669633995
2025-08-24,0.7649036696633097
2025-08-25,0.7726063950688719
2025-08-26,0.785930385093297
2025-08-27,0.7797327373274872
2025-08-28,0.7816039187813844
2025-08-29,0.7884415400308403
2025-08-30,0.775383293667188
2025-08-31,0.772598456584212
2025-09-01,0.7756956174835159
2025-09-02,0.8025093693193638
2025-09-03,0.7923424141549612
2025-09-04,0.7750454288717838
2025-09-05,0.7745487669614912
2025-09-06,0.7763504491237474
2025-09-07,0.7964781627202148
2025-09-08,0.8044537805219953
2025-09-09,0.8353836662081248
2025-09-10,0.8207041956436073
2025-09-11,0.8165827174035865
2025-09-12,0.7791999301762226
2025-09-13,0.7723701327869548
2025-09-14,0.7508743392232113
2025-09-15,0.7404028674984324
2025-09-16,0.8002730511338183
2025-09-17,0.8273872213595247
2025-09-18,0.8320801567091977
2025-09-19,0.8255675420903805
